ExpenditureID,Type,Date,Amount,DueDate,MaintenanceID,StaffID,FurnitureID
55429,Maintenance,2017-02-23,464.41,2017-04-16,1359,null,null
55430,Wages,2019-10-19,103688,2019-10-31,null,163,null
55431,Wages,2020-05-31,89088,2020-07-09,null,119,null
55432,Wages,2015-11-20,67684,2015-12-04,null,211,null
55433,Maintenance,2019-11-25,1581.9,2019-12-27,2904,null,null
55434,Furniture,2016-05-29,695.43,2016-06-29,null,null,11127
55435,Furniture,2019-10-23,880.66,2019-12-05,null,null,13261
55436,Wages,2020-02-26,122524,2020-03-12,null,240,null
55437,Furniture,2017-02-12,991.4,2017-04-09,null,null,11192
55438,Wages,2018-05-06,82121,2018-06-15,null,182,null
55439,Wages,2017-04-29,142530,2017-06-08,null,138,null
55440,Maintenance,2019-06-01,1124.93,2019-07-25,1814,null,null
55441,Maintenance,2019-05-17,1587.67,2019-06-02,2816,null,null
55442,Maintenance,2018-06-09,972.1,2018-07-28,1130,null,null
55443,Maintenance,2017-03-31,580.89,2017-04-13,2651,null,null
55444,Wages,2020-02-15,51794,2020-04-07,null,183,null
55445,Wages,2019-08-03,132858,2019-09-16,null,164,null
55446,Maintenance,2018-02-21,555.22,2018-03-16,2049,null,null
55447,Wages,2020-01-29,94238,2020-02-13,null,162,null
55448,Maintenance,2016-08-19,1780.21,2016-10-06,1056,null,null
55449,Wages,2016-01-13,42217,2016-02-11,null,274,null
55450,Furniture,2020-05-22,619.08,2020-06-23,null,null,11005
55451,Wages,2019-09-02,88773,2019-10-31,null,231,null
55452,Maintenance,2017-04-30,1379.18,2017-05-13,1841,null,null
55453,Furniture,2018-05-14,713.08,2018-05-31,null,null,11493
55454,Furniture,2019-12-13,646.86,2020-01-11,null,null,11403
55455,Furniture,2015-12-28,585.02,2016-02-19,null,null,12846
55456,Wages,2020-10-22,61376,2020-11-30,null,132,null
55457,Wages,2020-11-06,108041,2020-11-25,null,181,null
55458,Maintenance,2018-07-07,716.84,2018-09-01,1824,null,null
55459,Maintenance,2018-11-15,1340.7,2018-12-18,2829,null,null
55460,Maintenance,2016-03-28,1136.83,2016-05-12,1720,null,null
55461,Wages,2018-08-04,32732,2018-09-30,null,311,null
55462,Furniture,2018-05-20,993.68,2018-06-26,null,null,13832
55463,Wages,2017-12-24,118343,2018-01-17,null,144,null
55464,Furniture,2020-02-12,538.14,2020-03-23,null,null,13387
55465,Maintenance,2019-09-18,1473.08,2019-11-01,1358,null,null
55466,Maintenance,2018-12-27,969.98,2019-02-11,1201,null,null
55467,Furniture,2019-05-27,854.42,2019-07-02,null,null,13169
55468,Maintenance,2018-02-11,795.34,2018-03-02,2964,null,null
55469,Furniture,2019-03-01,756.26,2019-04-22,null,null,14117
55470,Maintenance,2016-03-12,1173.78,2016-05-01,2457,null,null
55471,Furniture,2019-01-08,828.3,2019-01-27,null,null,10548
55472,Maintenance,2018-12-12,1031.29,2019-01-15,1613,null,null
55473,Maintenance,2019-01-14,497.49,2019-02-02,2519,null,null
55474,Wages,2018-02-23,42145,2018-03-21,null,125,null
55475,Maintenance,2016-01-06,560.42,2016-01-28,1847,null,null
55476,Furniture,2019-09-15,942.52,2019-10-03,null,null,11971
55477,Furniture,2019-02-02,926.42,2019-03-05,null,null,10949
55478,Furniture,2019-07-10,763.48,2019-07-28,null,null,10215
55479,Wages,2020-03-10,63941,2020-04-12,null,211,null
55480,Wages,2019-10-26,96810,2019-12-12,null,221,null
55481,Wages,2019-07-31,147920,2019-08-16,null,198,null
55482,Maintenance,2016-02-03,268.77,2016-02-15,2829,null,null
55483,Maintenance,2016-11-17,1277.59,2016-12-01,1931,null,null
55484,Maintenance,2018-04-27,258.42,2018-06-20,1836,null,null
55485,Furniture,2018-05-10,885.04,2018-06-23,null,null,12000
55486,Wages,2020-09-27,105461,2020-10-10,null,148,null
55487,Wages,2020-05-16,45140,2020-05-27,null,250,null
55488,Maintenance,2020-09-16,159,2020-10-02,1013,null,null
55489,Wages,2017-03-17,127912,2017-05-08,null,220,null
55490,Furniture,2016-10-25,533.31,2016-12-20,null,null,10306
55491,Furniture,2020-02-22,790.56,2020-03-08,null,null,13239
55492,Wages,2017-03-26,49703,2017-04-12,null,201,null
55493,Furniture,2016-02-16,851.35,2016-03-02,null,null,11874
55494,Maintenance,2020-01-31,1512,2020-03-23,1515,null,null
55495,Furniture,2016-03-23,533.54,2016-04-15,null,null,11211
55496,Maintenance,2019-06-08,692.41,2019-07-05,2163,null,null
55497,Wages,2018-04-27,130363,2018-06-06,null,283,null
55498,Wages,2020-02-18,25383,2020-03-12,null,164,null
55499,Maintenance,2016-06-24,937.09,2016-07-21,2234,null,null
55500,Wages,2019-06-14,109360,2019-07-19,null,143,null
55501,Furniture,2017-04-09,980.86,2017-05-14,null,null,11118
55502,Maintenance,2016-01-19,125.45,2016-02-04,1682,null,null
55503,Maintenance,2018-02-04,1153.93,2018-03-31,1259,null,null
55504,Furniture,2017-05-07,962.85,2017-06-11,null,null,11409
55505,Furniture,2020-09-20,774.89,2020-11-02,null,null,10924
55506,Wages,2017-04-01,116846,2017-04-20,null,179,null
55507,Furniture,2019-08-13,852.6,2019-08-29,null,null,12741
55508,Furniture,2020-04-30,671.03,2020-05-31,null,null,14131
55509,Wages,2019-02-19,40516,2019-03-06,null,304,null
55510,Furniture,2018-06-27,657.51,2018-07-19,null,null,14084
55511,Furniture,2017-05-29,983.64,2017-06-18,null,null,11012
55512,Maintenance,2017-11-06,1013.01,2017-12-11,1487,null,null
55513,Wages,2020-01-23,132461,2020-03-20,null,130,null
55514,Wages,2016-05-30,71753,2016-07-28,null,175,null
55515,Wages,2016-06-22,140892,2016-07-07,null,217,null
55516,Maintenance,2017-05-23,1120.46,2017-07-08,2243,null,null
55517,Maintenance,2019-11-24,1690.96,2020-01-09,2172,null,null
55518,Maintenance,2018-06-06,460.63,2018-07-10,1381,null,null
55519,Maintenance,2018-02-03,228.63,2018-03-14,1725,null,null
55520,Wages,2018-03-06,43580,2018-04-21,null,173,null
55521,Maintenance,2019-06-25,1557.78,2019-08-08,2629,null,null
55522,Furniture,2019-07-29,766.52,2019-08-23,null,null,11560
55523,Wages,2017-05-10,124330,2017-05-27,null,179,null
55524,Wages,2016-08-08,68840,2016-08-30,null,203,null
55525,Furniture,2017-07-26,746.7,2017-09-09,null,null,12898
55526,Wages,2018-09-12,79856,2018-11-04,null,138,null
55527,Wages,2016-11-30,49895,2017-01-12,null,137,null
55528,Furniture,2016-04-10,532.4,2016-05-02,null,null,12475
55529,Furniture,2020-06-02,933.8,2020-06-12,null,null,12772
55530,Furniture,2018-07-24,648.37,2018-09-21,null,null,13266
55531,Wages,2019-01-28,112540,2019-02-18,null,155,null
55532,Furniture,2020-05-16,669.25,2020-06-09,null,null,10577
55533,Wages,2018-02-20,108855,2018-03-16,null,214,null
55534,Maintenance,2018-09-10,1743.41,2018-10-10,1572,null,null
55535,Maintenance,2016-09-20,396.67,2016-11-18,2759,null,null
55536,Maintenance,2015-12-30,1268.32,2016-02-14,1869,null,null
55537,Wages,2016-11-01,66512,2016-12-10,null,303,null
55538,Maintenance,2016-11-12,193.29,2016-12-26,2730,null,null
55539,Maintenance,2020-08-16,1405.35,2020-10-08,2402,null,null
55540,Furniture,2016-10-11,507.48,2016-10-27,null,null,10597
55541,Maintenance,2018-07-15,1866.88,2018-09-10,1986,null,null
55542,Maintenance,2018-01-31,724.02,2018-02-26,1487,null,null
55543,Wages,2020-11-01,87610,2020-12-18,null,225,null
55544,Maintenance,2019-06-07,1467.69,2019-07-29,2190,null,null
55545,Wages,2016-03-23,105410,2016-04-17,null,112,null
55546,Maintenance,2016-07-18,1235.02,2016-08-04,2837,null,null
55547,Wages,2016-09-02,99705,2016-11-01,null,171,null
55548,Maintenance,2020-05-30,196.12,2020-06-30,1257,null,null
55549,Wages,2019-01-15,29682,2019-02-01,null,222,null
55550,Wages,2016-12-28,137433,2017-02-17,null,218,null
55551,Furniture,2020-03-13,759.58,2020-04-03,null,null,13874
55552,Furniture,2017-05-19,579.87,2017-06-26,null,null,11900
55553,Wages,2016-11-26,113609,2017-01-22,null,102,null
55554,Furniture,2020-01-21,871.08,2020-03-20,null,null,13918
55555,Wages,2016-06-21,72526,2016-08-09,null,106,null
55556,Wages,2019-02-04,58953,2019-02-24,null,275,null
55557,Furniture,2018-01-24,773.19,2018-03-04,null,null,13319
55558,Furniture,2017-06-20,795.59,2017-07-18,null,null,10377
55559,Maintenance,2020-11-13,475.55,2020-12-02,2248,null,null
55560,Wages,2016-03-19,119180,2016-03-31,null,213,null
55561,Wages,2020-04-22,129545,2020-06-10,null,250,null
55562,Furniture,2016-10-13,915.97,2016-11-29,null,null,12382
55563,Maintenance,2018-09-14,1004.41,2018-10-20,2266,null,null
55564,Wages,2017-04-14,85046,2017-05-27,null,302,null
55565,Wages,2015-12-14,130273,2016-01-01,null,180,null
55566,Furniture,2020-06-18,521.56,2020-08-17,null,null,12856
55567,Wages,2020-08-23,120117,2020-09-30,null,290,null
55568,Wages,2017-07-23,67858,2017-08-03,null,278,null
55569,Maintenance,2018-01-22,735.01,2018-03-09,2898,null,null
55570,Maintenance,2017-04-01,198.11,2017-04-18,1600,null,null
55571,Maintenance,2018-02-19,427.48,2018-03-04,2399,null,null
55572,Wages,2018-02-22,91313,2018-03-06,null,108,null
55573,Maintenance,2017-01-13,1314.32,2017-02-02,2022,null,null
55574,Wages,2019-06-13,84891,2019-06-25,null,309,null
55575,Maintenance,2020-08-16,1100.76,2020-09-09,1977,null,null
55576,Furniture,2019-10-19,795.72,2019-11-01,null,null,10738
55577,Maintenance,2018-02-28,591.72,2018-04-15,2188,null,null
55578,Wages,2018-01-21,104513,2018-02-14,null,219,null
55579,Furniture,2020-03-01,919.95,2020-03-12,null,null,11459
55580,Maintenance,2019-12-28,1914.68,2020-01-29,2858,null,null
55581,Furniture,2018-08-06,743.66,2018-08-23,null,null,12787
55582,Furniture,2019-07-23,856.61,2019-08-22,null,null,12359
55583,Wages,2016-04-09,131219,2016-05-24,null,243,null
55584,Maintenance,2020-06-11,740.59,2020-07-18,1314,null,null
55585,Wages,2017-04-23,64916,2017-06-10,null,228,null
55586,Wages,2020-09-03,134412,2020-10-06,null,245,null
55587,Maintenance,2018-12-05,1122.17,2018-12-19,1414,null,null
55588,Maintenance,2016-04-18,1798.41,2016-06-16,2861,null,null
55589,Maintenance,2020-05-13,409.68,2020-06-29,1031,null,null
55590,Wages,2016-12-29,128819,2017-01-11,null,159,null
55591,Furniture,2020-08-02,573.41,2020-09-04,null,null,14187
55592,Furniture,2019-08-09,595.84,2019-08-20,null,null,11848
55593,Wages,2018-02-11,94107,2018-02-22,null,284,null
55594,Furniture,2017-01-05,894.25,2017-02-19,null,null,13004
55595,Furniture,2019-01-05,640.49,2019-03-06,null,null,12205
55596,Maintenance,2017-03-20,1138.84,2017-04-16,1006,null,null
55597,Maintenance,2020-10-09,1167.16,2020-10-21,2055,null,null
55598,Maintenance,2017-12-04,1925.62,2018-01-06,1982,null,null
55599,Furniture,2020-05-19,756.19,2020-06-26,null,null,10862
55600,Wages,2017-12-28,106856,2018-01-10,null,265,null
55601,Maintenance,2015-12-21,311.93,2016-02-12,2409,null,null
55602,Wages,2017-06-04,89043,2017-06-28,null,194,null
55603,Maintenance,2016-09-05,624.67,2016-10-02,1625,null,null
55604,Maintenance,2018-04-09,942.11,2018-05-02,2416,null,null
55605,Furniture,2018-08-31,558.91,2018-10-14,null,null,12336
55606,Furniture,2018-07-22,827.39,2018-08-20,null,null,11945
55607,Maintenance,2019-08-25,267.08,2019-10-21,2068,null,null
55608,Furniture,2017-10-29,825.47,2017-11-10,null,null,11508
55609,Furniture,2019-06-20,528.64,2019-07-29,null,null,12726
55610,Furniture,2015-11-22,709.51,2015-12-30,null,null,13922
55611,Furniture,2015-12-21,925.65,2016-01-26,null,null,13580
55612,Furniture,2018-06-26,991.64,2018-07-26,null,null,11018
55613,Wages,2017-10-15,103738,2017-11-11,null,171,null
55614,Wages,2016-02-28,67221,2016-04-19,null,117,null
55615,Furniture,2016-04-09,632.74,2016-06-07,null,null,13119
55616,Wages,2016-01-23,130698,2016-02-06,null,249,null
55617,Wages,2018-08-25,39469,2018-10-03,null,277,null
55618,Furniture,2020-07-29,546.23,2020-08-16,null,null,10805
55619,Maintenance,2015-11-30,1669.57,2016-01-02,2254,null,null
55620,Maintenance,2019-02-17,1687.55,2019-03-01,1566,null,null
55621,Wages,2018-03-15,90290,2018-05-08,null,139,null
55622,Maintenance,2019-12-16,1056.9,2020-02-08,1550,null,null
55623,Wages,2018-02-07,28741,2018-02-18,null,260,null
55624,Wages,2017-07-24,131073,2017-09-04,null,140,null
55625,Maintenance,2016-02-25,761.34,2016-03-24,1228,null,null
55626,Furniture,2018-11-29,671.34,2019-01-15,null,null,12595
55627,Maintenance,2019-08-01,1597.92,2019-09-03,1048,null,null
55628,Furniture,2018-06-13,654.26,2018-07-07,null,null,12617
55629,Furniture,2017-12-16,721.35,2018-01-04,null,null,10890
55630,Wages,2018-10-31,126185,2018-11-30,null,114,null
55631,Wages,2017-12-25,29014,2018-02-10,null,214,null
55632,Maintenance,2017-04-05,658.06,2017-05-17,2837,null,null
55633,Wages,2019-07-07,77309,2019-08-09,null,101,null
55634,Maintenance,2018-02-10,1298.44,2018-03-01,1544,null,null
55635,Wages,2017-08-04,53446,2017-08-30,null,295,null
55636,Wages,2016-11-01,48810,2016-11-25,null,218,null
55637,Maintenance,2016-02-28,1410.52,2016-03-11,1010,null,null
55638,Maintenance,2020-02-10,454.09,2020-03-02,2964,null,null
55639,Maintenance,2017-05-04,1704.88,2017-06-26,2234,null,null
55640,Maintenance,2018-12-23,1906.35,2019-01-04,2474,null,null
55641,Furniture,2020-11-12,559.7,2020-12-06,null,null,11480
55642,Maintenance,2018-01-05,1875.17,2018-02-19,1636,null,null
55643,Furniture,2020-03-07,687.83,2020-03-22,null,null,12129
55644,Wages,2018-04-14,26132,2018-06-12,null,183,null
55645,Maintenance,2017-01-03,575.91,2017-02-23,1925,null,null
55646,Wages,2015-12-22,43139,2016-02-05,null,186,null
55647,Furniture,2019-09-26,839.73,2019-10-07,null,null,12570
55648,Wages,2017-07-09,144384,2017-07-24,null,269,null
55649,Maintenance,2019-10-30,1062.9,2019-12-14,1172,null,null
55650,Wages,2019-12-07,98224,2020-01-23,null,312,null
55651,Maintenance,2017-01-07,747.4,2017-01-31,2364,null,null
55652,Furniture,2020-02-03,539.13,2020-02-29,null,null,13929
55653,Furniture,2016-03-21,650.15,2016-04-28,null,null,10470
55654,Maintenance,2018-08-12,1172.93,2018-10-09,2612,null,null
55655,Furniture,2019-12-17,560.59,2020-01-19,null,null,11004
55656,Maintenance,2020-08-27,320.49,2020-09-14,1729,null,null
55657,Wages,2019-10-10,140771,2019-12-02,null,169,null
55658,Wages,2018-10-03,145870,2018-11-23,null,246,null
55659,Maintenance,2020-08-26,537.76,2020-10-11,1400,null,null
55660,Furniture,2017-10-01,544.44,2017-11-17,null,null,13441
55661,Maintenance,2020-08-31,666.63,2020-09-10,1581,null,null
55662,Furniture,2018-08-02,584.87,2018-08-17,null,null,12399
55663,Furniture,2017-01-29,567.06,2017-03-10,null,null,10302
55664,Maintenance,2020-01-23,1285.24,2020-03-06,2432,null,null
55665,Wages,2018-10-07,37465,2018-11-18,null,195,null
55666,Maintenance,2017-07-31,461.13,2017-08-20,1980,null,null
55667,Wages,2019-12-06,36465,2020-01-29,null,227,null
55668,Maintenance,2019-09-10,1137.58,2019-10-12,2057,null,null
55669,Furniture,2017-08-27,928.82,2017-09-29,null,null,11259
55670,Furniture,2020-04-27,650.98,2020-06-03,null,null,12773
55671,Wages,2020-05-28,148351,2020-07-17,null,140,null
55672,Wages,2020-05-24,103945,2020-06-26,null,132,null
55673,Maintenance,2020-02-13,825.76,2020-04-06,1622,null,null
55674,Maintenance,2020-08-29,774.1,2020-09-18,1547,null,null
55675,Maintenance,2019-07-26,1798.35,2019-08-24,2221,null,null
55676,Furniture,2018-03-14,525.88,2018-05-12,null,null,11803
55677,Furniture,2016-05-13,632.69,2016-06-27,null,null,12884
55678,Maintenance,2017-06-18,549.95,2017-08-08,2020,null,null
55679,Wages,2016-01-02,77708,2016-02-28,null,296,null
55680,Wages,2019-12-23,98698,2020-01-23,null,179,null
55681,Maintenance,2020-08-28,510.93,2020-10-15,1350,null,null
55682,Maintenance,2016-12-05,1675.31,2017-01-11,1815,null,null
55683,Furniture,2020-05-18,806.55,2020-07-01,null,null,12596
55684,Wages,2018-10-22,119886,2018-11-10,null,170,null
55685,Wages,2018-02-01,100658,2018-02-17,null,105,null
55686,Wages,2019-01-06,99773,2019-03-04,null,178,null
55687,Furniture,2020-03-28,846.35,2020-05-16,null,null,11574
55688,Wages,2020-10-18,27200,2020-11-05,null,310,null
55689,Furniture,2016-12-11,963.8,2017-02-03,null,null,11547
55690,Wages,2016-09-30,104673,2016-10-10,null,194,null
55691,Maintenance,2016-01-17,331.27,2016-02-18,2983,null,null
55692,Furniture,2019-07-14,593.1,2019-07-28,null,null,11570
55693,Maintenance,2017-03-12,256.13,2017-04-13,2484,null,null
55694,Wages,2015-12-06,28994,2015-12-21,null,188,null
55695,Wages,2020-05-22,31097,2020-07-03,null,137,null
55696,Furniture,2017-03-30,813.92,2017-05-05,null,null,13694
55697,Furniture,2019-03-25,791.29,2019-05-18,null,null,12041
55698,Furniture,2018-04-28,793.96,2018-05-10,null,null,10972
55699,Maintenance,2016-06-15,1306.35,2016-06-28,1978,null,null
55700,Maintenance,2018-10-19,290.74,2018-11-15,1984,null,null
55701,Furniture,2016-03-09,790.67,2016-04-22,null,null,14096
55702,Wages,2018-06-13,65680,2018-07-03,null,101,null
55703,Wages,2016-07-12,94094,2016-08-11,null,130,null
55704,Maintenance,2016-09-10,358.57,2016-10-16,2614,null,null
55705,Furniture,2020-11-10,847.71,2020-12-05,null,null,14130
55706,Wages,2017-04-03,74065,2017-04-13,null,210,null
55707,Maintenance,2018-02-15,1873.52,2018-03-11,1173,null,null
55708,Wages,2019-05-26,135756,2019-07-23,null,316,null
55709,Maintenance,2020-08-02,1221.39,2020-09-23,1663,null,null
55710,Wages,2020-08-07,82994,2020-08-23,null,234,null
55711,Furniture,2017-03-16,819.53,2017-04-27,null,null,13491
55712,Maintenance,2019-11-14,276.73,2020-01-02,2648,null,null
55713,Furniture,2018-02-16,731.83,2018-02-27,null,null,10628
55714,Wages,2020-01-30,66238,2020-03-19,null,167,null
55715,Furniture,2020-04-20,845.57,2020-06-13,null,null,11436
55716,Maintenance,2019-12-21,819.04,2020-02-13,1702,null,null
55717,Wages,2018-03-03,39099,2018-03-30,null,306,null
55718,Maintenance,2019-12-04,102.23,2019-12-17,2197,null,null
55719,Maintenance,2020-10-26,1232.26,2020-11-20,2408,null,null
55720,Furniture,2017-01-19,682.88,2017-03-08,null,null,13957
55721,Maintenance,2018-04-02,1251.65,2018-05-23,2052,null,null
55722,Furniture,2019-07-03,513.03,2019-08-08,null,null,10486
55723,Maintenance,2020-05-17,179.55,2020-05-27,1883,null,null
55724,Furniture,2017-02-19,673.11,2017-03-02,null,null,11910
55725,Furniture,2019-09-20,739.92,2019-10-30,null,null,12977
55726,Wages,2020-10-03,25864,2020-11-10,null,209,null
55727,Maintenance,2018-02-05,958.97,2018-04-06,1987,null,null
55728,Maintenance,2015-12-20,319.03,2016-01-26,1864,null,null
55729,Furniture,2018-06-24,715.72,2018-07-23,null,null,11512
55730,Wages,2019-01-05,41791,2019-01-28,null,261,null
55731,Maintenance,2017-06-12,1190.84,2017-07-04,2407,null,null
55732,Maintenance,2020-06-01,884.12,2020-06-27,2028,null,null
55733,Furniture,2017-09-20,524.49,2017-10-01,null,null,12206
55734,Maintenance,2019-06-26,1577.2,2019-07-12,2482,null,null
55735,Wages,2016-06-20,84336,2016-07-14,null,252,null
55736,Wages,2017-05-14,100386,2017-05-27,null,284,null
55737,Furniture,2018-11-11,770.06,2018-11-21,null,null,10255
55738,Wages,2018-03-28,106082,2018-04-07,null,158,null
55739,Maintenance,2017-05-15,1392.22,2017-06-06,2968,null,null
55740,Maintenance,2019-09-07,1257.23,2019-10-09,2745,null,null
55741,Furniture,2019-11-26,866.67,2020-01-14,null,null,10513
55742,Maintenance,2016-04-17,996.35,2016-06-13,1513,null,null
55743,Maintenance,2020-01-17,1581.63,2020-01-27,2998,null,null
55744,Wages,2019-06-12,76051,2019-07-13,null,213,null
55745,Maintenance,2020-05-25,857.2,2020-07-05,1570,null,null
55746,Wages,2020-07-13,106708,2020-08-25,null,261,null
