PaymentID,PaymentDate,Type,Amount,RentID
1561,2019-03-16,Rent Expense,1987.87,9900
1562,2019-03-16,Rent Expense,3073.34,9915
1563,2019-03-16,Rent Expense,777.22,9930
1564,2019-03-16,Rent Expense,3268.35,9945
1565,2019-03-16,Rent Expense,3903.83,9960
1566,2019-03-16,Rent Expense,3678.71,9975
1567,2019-03-16,Rent Expense,3758.35,9990
1568,2019-03-16,Rent Expense,2526.69,10005
1569,2019-03-16,Rent Expense,1211.79,10020
1570,2019-03-16,Rent Expense,3668.95,10035
1571,2019-03-16,Rent Expense,2054.09,10050
1572,2019-03-16,Rent Expense,3042.5,10065
1573,2019-03-16,Rent Expense,3895.01,10080
1574,2019-03-16,Rent Expense,2207.11,10095
1575,2019-03-16,Rent Expense,1260.2,10110
1576,2019-03-16,Rent Expense,804.85,10125
1577,2019-03-16,Rent Expense,2377.13,10140
1578,2019-03-16,Rent Expense,3651.54,10155
1579,2019-03-16,Rent Expense,3841.3,10170
1580,2019-03-16,Rent Expense,3777.22,10185
1581,2019-03-16,Rent Expense,3618.27,10200
1582,2019-03-16,Rent Expense,1375.16,10215
1583,2019-03-16,Rent Expense,3196.75,10230
1584,2019-03-16,Rent Expense,2908.26,10245
1585,2019-03-16,Rent Expense,983.88,10260
1586,2019-03-16,Rent Expense,3638.15,10275
1587,2019-03-16,Rent Expense,3206.09,10290
1588,2019-03-16,Rent Expense,826.48,10305
1589,2019-03-16,Rent Expense,1290.98,10320
1590,2019-03-16,Rent Expense,1853.16,10335
1591,2019-03-16,Rent Expense,1180.33,10350
1592,2019-03-16,Rent Expense,1192.11,10365
1593,2019-03-16,Rent Expense,3272.93,10380
1594,2019-03-16,Rent Expense,2883.1,10395
1595,2019-03-16,Rent Expense,985.59,10410
1596,2019-03-16,Rent Expense,1227.88,10425
1597,2019-03-16,Rent Expense,3677.14,10440
1598,2019-03-16,Rent Expense,2597.3,10455
1599,2019-03-16,Rent Expense,1780.4,10470
1600,2019-03-16,Rent Expense,2409.3,10485
1601,2019-03-16,Rent Expense,3184.82,10500
1602,2019-03-16,Rent Expense,2202.44,10515
1603,2019-03-16,Rent Expense,1423.71,10530
1604,2019-03-16,Rent Expense,930.05,10545
1605,2019-03-16,Rent Expense,2844.19,10560
1606,2019-03-16,Rent Expense,2322.02,10575
1607,2019-03-16,Rent Expense,3877.14,10590
1608,2019-03-16,Rent Expense,929.2,10605
1609,2019-03-16,Rent Expense,3283,10620
1610,2019-03-16,Rent Expense,3718.37,10635
1611,2019-03-16,Rent Expense,2359.77,10650
1612,2019-03-16,Rent Expense,3751.4,10665
1613,2019-03-16,Rent Expense,2088.39,10680
1614,2019-03-16,Rent Expense,2907.97,10695
1615,2019-03-16,Rent Expense,2179.68,10710
1616,2019-03-16,Rent Expense,1703.85,10725
1617,2019-03-16,Rent Expense,2082.77,10740
1618,2019-03-16,Rent Expense,3046.82,10755
1619,2019-03-16,Rent Expense,3564.43,10770
1620,2019-03-16,Rent Expense,2398.53,10785
1621,2019-03-16,Rent Expense,1965.72,10800
1622,2019-03-16,Rent Expense,3353.21,10815
1623,2019-03-16,Rent Expense,1470.85,10830
1624,2019-03-16,Rent Expense,3719.03,10845
1625,2019-03-16,Rent Expense,2270.71,10860
1626,2019-03-16,Rent Expense,1120.72,10875
1627,2019-03-16,Rent Expense,932.88,10890
1628,2019-03-16,Rent Expense,2206.34,10905
1629,2019-03-16,Rent Expense,1613.07,10920
1630,2019-03-16,Rent Expense,3687.43,10935
1631,2019-03-16,Rent Expense,3757.88,10950
1632,2019-03-16,Rent Expense,1713.45,10965
1633,2019-03-16,Rent Expense,2100.16,10980
1634,2019-03-16,Rent Expense,1820.61,10995
1635,2019-03-16,Rent Expense,1424.67,11010
1636,2019-03-16,Rent Expense,2593.12,11025
1637,2019-03-16,Rent Expense,1504.03,11040
1638,2019-03-16,Rent Expense,3018.61,11055
1639,2019-03-16,Rent Expense,3067.33,11070
1640,2019-03-16,Rent Expense,3354.64,11085
1641,2019-03-16,Rent Expense,2528.26,11100
1642,2019-03-16,Rent Expense,3082.79,11115
1643,2019-03-16,Rent Expense,3566.99,11130
1644,2019-03-16,Rent Expense,2375.76,11145
1645,2019-03-16,Rent Expense,1401.79,11160
1646,2019-03-16,Rent Expense,3427.78,11175
1647,2019-03-16,Rent Expense,1259.56,11190
1648,2019-03-16,Rent Expense,2784.99,11205
1649,2019-03-16,Rent Expense,2779.32,11220
1650,2019-03-16,Rent Expense,757.41,11235
1651,2019-03-16,Rent Expense,1802.08,11250
1652,2019-03-16,Rent Expense,1828.33,11265
1653,2019-03-16,Rent Expense,1455.13,11280
1654,2019-03-16,Rent Expense,1828.62,11295
1655,2019-03-16,Rent Expense,1948.18,11310
1656,2019-03-16,Rent Expense,2787.5,11325
1657,2019-03-16,Rent Expense,3684.9,11340
1658,2019-03-16,Rent Expense,1149.48,11355
1659,2019-03-16,Rent Expense,1999.59,11370
1660,2019-03-16,Rent Expense,1471.48,11385
1661,2019-03-16,Rent Expense,1646.27,11400
1662,2019-03-16,Rent Expense,3601.56,11415
1663,2019-03-16,Rent Expense,3612.48,11430
1664,2019-03-16,Rent Expense,965.74,11445
1665,2019-03-16,Rent Expense,2535.88,11460
1666,2019-03-16,Rent Expense,3657.49,11475
1667,2019-03-16,Rent Expense,1620.76,11490
1668,2019-03-16,Rent Expense,1548.52,11505
1669,2019-03-16,Rent Expense,2218.46,11520
1670,2019-03-16,Rent Expense,1438.93,11535
1671,2019-03-16,Rent Expense,984.17,11550
1672,2019-03-16,Rent Expense,3946.26,11565
1673,2019-03-16,Rent Expense,929.34,11580
1674,2019-03-16,Rent Expense,2888.63,11595
1675,2019-03-16,Rent Expense,1198.69,11610
1676,2019-03-16,Rent Expense,2497.8,11625
1677,2019-03-16,Rent Expense,1513.54,11640
1678,2019-03-16,Rent Expense,1975.81,11655
1679,2019-03-16,Rent Expense,3708.24,11670
1680,2019-03-16,Rent Expense,2527.77,11685
1681,2019-03-16,Rent Expense,1502.35,11700
1682,2019-03-16,Rent Expense,3845.48,11715
1683,2019-03-16,Rent Expense,1354.52,11730
1684,2019-03-16,Rent Expense,1184.35,11745
1685,2019-03-16,Rent Expense,2552.91,11760
1686,2019-03-16,Rent Expense,2380.41,11775
1687,2019-03-16,Rent Expense,2646.37,11790
1688,2019-03-16,Rent Expense,1983.68,11805
1689,2019-03-16,Rent Expense,1928.83,11820
1690,2019-03-16,Rent Expense,1444.21,11835
1691,2019-03-16,Rent Expense,2218.16,11850
1692,2019-03-16,Rent Expense,1677.79,11865
1693,2019-03-16,Rent Expense,3955.69,11880
1694,2019-03-16,Rent Expense,3979.82,11895
1695,2019-03-16,Rent Expense,1839.25,11910
1696,2019-03-16,Rent Expense,3238.87,11925
1697,2019-03-16,Rent Expense,2816.42,11940
1698,2019-03-16,Rent Expense,1897.67,11955
1699,2019-03-16,Rent Expense,1037.73,11970
1700,2019-03-16,Rent Expense,2439.31,11985
1701,2019-03-16,Rent Expense,1998.57,12000
1702,2019-03-16,Rent Expense,3720.41,12015
1703,2019-03-16,Rent Expense,862.91,12030
1704,2019-03-16,Rent Expense,2679.14,12045
1705,2019-03-16,Rent Expense,2250.35,12060
1706,2019-03-16,Rent Expense,2998.06,12075
1707,2019-03-16,Rent Expense,1060.28,12090
1708,2019-03-16,Rent Expense,2954.92,12105
1709,2019-03-16,Rent Expense,1118.26,12120
1710,2019-03-16,Rent Expense,3008.03,12135
1711,2019-03-16,Rent Expense,1232.69,12150
1712,2019-03-16,Rent Expense,2210.77,12165
1713,2019-03-16,Rent Expense,3748.08,12180
1714,2019-03-16,Rent Expense,2694.92,12195
1715,2019-03-16,Rent Expense,2688.88,12210
1716,2019-03-16,Rent Expense,1192.9,12225
1717,2019-03-16,Rent Expense,2844.18,12240
1718,2019-03-16,Rent Expense,3265.41,12255
1719,2019-03-16,Rent Expense,1500.26,12270
1720,2019-03-16,Rent Expense,1471.78,12285
1721,2019-03-16,Rent Expense,2935.16,12300
1722,2019-03-16,Rent Expense,3634.69,12315
1723,2019-03-16,Rent Expense,3130.98,12330
1724,2019-03-16,Rent Expense,1252.42,12345
1725,2019-03-16,Rent Expense,3488.67,12360
1726,2019-03-16,Rent Expense,1571.16,12375
1727,2019-03-16,Rent Expense,3556.42,12390
1728,2019-03-16,Rent Expense,1425.72,12405
1729,2019-03-16,Rent Expense,1964.35,12420
1730,2019-03-16,Rent Expense,3972.68,12435
1731,2019-03-16,Rent Expense,2292.3,12450
1732,2019-03-16,Rent Expense,1152.39,12465
1733,2019-03-16,Rent Expense,2997.46,12480
1734,2019-03-16,Rent Expense,2637.14,12495
1735,2019-03-16,Rent Expense,990.82,12510
1736,2019-03-16,Rent Expense,1657.11,12525
1737,2019-03-16,Rent Expense,2836.49,12540
1738,2019-03-16,Rent Expense,2115.86,12555
1739,2019-03-16,Rent Expense,1722.57,12570
1740,2019-03-16,Rent Expense,2581.64,12585
1741,2019-03-16,Rent Expense,3231.7,12600
1742,2019-03-16,Rent Expense,1617.9,12615
1743,2019-03-16,Rent Expense,2496.33,12630
1744,2019-03-16,Rent Expense,2975.87,12645
1745,2019-03-16,Rent Expense,1490.8,12660
1746,2019-03-16,Rent Expense,2479.18,12675
1747,2019-03-16,Rent Expense,3757.59,12690
1748,2019-03-16,Rent Expense,2922.72,12705
1749,2019-03-16,Rent Expense,3537.65,12720
1750,2019-03-16,Rent Expense,1285.46,12735
1751,2019-03-16,Rent Expense,1982.77,12750
1752,2019-03-16,Rent Expense,2483.77,12765
1753,2019-03-16,Rent Expense,1631.58,12780
1754,2019-03-16,Rent Expense,1923.27,12795
1755,2019-03-16,Rent Expense,3482.26,12810
1756,2019-03-16,Rent Expense,2713.28,12825
1757,2019-03-16,Rent Expense,3672.08,12840
1758,2019-03-16,Rent Expense,1107.58,12855
1759,2019-03-16,Rent Expense,3019.89,12870
1760,2019-03-16,Rent Expense,1335.44,12885
1761,2019-03-16,Rent Expense,3513.25,12900
1762,2019-03-16,Rent Expense,3121.8,12915
1763,2019-03-16,Rent Expense,3861.64,12930
1764,2019-03-16,Rent Expense,819.64,12945
1765,2019-03-16,Rent Expense,1873.48,12960
1766,2019-03-16,Rent Expense,1933.08,12975
1767,2019-03-16,Rent Expense,1846.32,12990
1768,2019-03-16,Rent Expense,1869.22,13005
1769,2019-03-16,Rent Expense,3464.5,13020
1770,2019-03-16,Rent Expense,1965.62,13035
1771,2019-03-16,Rent Expense,2790.54,13050
1772,2019-03-16,Rent Expense,2509.75,13065
1773,2019-03-16,Rent Expense,3918.02,13080
1774,2019-03-16,Rent Expense,2746.6,13095
1775,2019-03-16,Rent Expense,2551.44,13110
1776,2019-03-16,Rent Expense,2344.58,13125
1777,2019-03-16,Rent Expense,2930.12,13140
1778,2019-03-16,Rent Expense,1042.74,13155
1779,2019-03-16,Rent Expense,1851.19,13170
1780,2019-03-16,Rent Expense,3059.46,13185
1781,2019-03-16,Rent Expense,1671.23,13200
1782,2019-03-16,Rent Expense,2646.36,13215
1783,2019-03-16,Rent Expense,1383.64,13230
1784,2019-03-16,Rent Expense,1834.57,13245
1785,2019-03-16,Rent Expense,1288.28,13260
1786,2019-03-16,Rent Expense,2367.08,13275
1787,2019-03-16,Rent Expense,2381.65,13290
1788,2019-03-16,Rent Expense,1326.38,13305
1789,2019-03-16,Rent Expense,1626.13,13320
1790,2019-03-16,Rent Expense,1582.21,13335
1791,2019-03-16,Rent Expense,3230.29,13350
1792,2019-03-16,Rent Expense,1627.46,13365
1793,2019-03-16,Rent Expense,2477.32,13380
1794,2019-03-16,Rent Expense,3386.03,13395
1795,2019-03-16,Rent Expense,2137.63,13410
1796,2019-03-16,Rent Expense,3550.67,13425
1797,2019-03-16,Rent Expense,2420.64,13440
1798,2019-03-16,Rent Expense,1639.9,13455
1799,2019-03-16,Rent Expense,1220.27,13470
1800,2019-03-16,Rent Expense,2357.21,13485
1801,2019-03-16,Rent Expense,3036.05,13500
1802,2019-03-16,Rent Expense,1548.81,13515
1803,2019-03-16,Rent Expense,1977.35,13530
1804,2019-03-16,Rent Expense,2376.46,13545
1805,2019-03-16,Rent Expense,821.87,13560
1806,2019-03-16,Rent Expense,3719.6,13575
1807,2019-03-16,Rent Expense,2554.64,13590
1808,2019-03-16,Rent Expense,3957.61,13605
1809,2019-03-16,Rent Expense,3595.52,13620
1810,2019-03-16,Rent Expense,3878.19,13635
1811,2019-03-16,Rent Expense,2527.05,13650
1812,2019-03-16,Rent Expense,3997.3,13665
1813,2019-03-16,Rent Expense,2089.19,13680
1814,2019-03-16,Rent Expense,763.55,13695
1815,2019-03-16,Rent Expense,2751.58,13710
1816,2019-03-16,Rent Expense,880.84,13725
1817,2019-03-16,Rent Expense,2408.85,13740
1818,2019-03-16,Rent Expense,3292.64,13755
1819,2019-03-16,Rent Expense,2560.15,13770
1820,2019-03-16,Rent Expense,3213.07,13785
1821,2019-03-16,Rent Expense,789.29,13800
1822,2019-03-16,Rent Expense,993.13,13815
1823,2019-03-16,Rent Expense,3236.7,13830
1824,2019-03-16,Rent Expense,2829.67,13845
1825,2019-03-16,Rent Expense,2478.13,13860
1826,2019-03-16,Rent Expense,1929.4,13875
1827,2019-03-16,Rent Expense,3408.84,13890
1828,2019-03-16,Rent Expense,3647.65,13905
1829,2019-03-16,Rent Expense,2244.46,13920
1830,2019-03-16,Rent Expense,2345.97,13935
1831,2019-03-16,Rent Expense,2527.95,13950
1832,2019-03-16,Rent Expense,1950.24,13965
1833,2019-03-16,Rent Expense,2594.83,13980
1834,2019-03-16,Rent Expense,970.89,13995
1835,2019-03-16,Rent Expense,2458.41,14010
1836,2019-03-16,Rent Expense,3913.88,14025
1837,2019-03-16,Rent Expense,2719.93,14040
1838,2019-03-16,Rent Expense,1917.86,14055
1839,2019-03-16,Rent Expense,2106.52,14070
1840,2019-03-16,Rent Expense,2989.26,14085
1841,2019-03-16,Rent Expense,3369.78,14100
1842,2019-03-16,Rent Expense,1565.88,14115
1843,2019-03-16,Rent Expense,2145.13,14130
1844,2019-03-16,Rent Expense,1252.3,14145
1845,2019-03-16,Rent Expense,1892.6,14160
1846,2019-03-16,Rent Expense,2539.52,14175
1847,2019-03-16,Rent Expense,3662.51,14190
1848,2019-03-16,Rent Expense,2641.03,14205
1849,2019-03-16,Rent Expense,2333.25,14220
1850,2019-03-16,Rent Expense,895.33,14235
1851,2019-03-16,Rent Expense,1862.79,14250
1852,2019-03-16,Rent Expense,2314.98,14265
1853,2019-03-16,Rent Expense,3719.97,14280
1854,2019-03-16,Rent Expense,3980.93,14295
1855,2019-03-16,Rent Expense,786.43,14310
1856,2019-03-16,Rent Expense,839.33,14325
1857,2019-03-16,Rent Expense,1291.8,14340
1858,2019-03-16,Rent Expense,2555.8,14355
1859,2019-03-16,Rent Expense,2407.76,14370
1860,2019-03-16,Rent Expense,2122.47,14385
1861,2019-03-16,Rent Expense,1889.41,14400
1862,2019-03-16,Rent Expense,1609.66,14415
1863,2019-03-16,Rent Expense,1112.04,14430
1864,2019-03-16,Rent Expense,3802.59,14445
1865,2019-03-16,Rent Expense,1354.94,14460
1866,2019-03-16,Rent Expense,3146.5,14475
1867,2019-03-16,Rent Expense,2228.1,14490
1868,2019-03-16,Rent Expense,3930.04,14505
1869,2019-03-16,Rent Expense,2738.88,14520
1870,2019-03-16,Rent Expense,3970.56,14535
1871,2019-03-16,Rent Expense,1849.09,14550
1872,2019-03-16,Rent Expense,1214.02,14565
1873,2019-03-16,Rent Expense,1042.32,14580
1874,2019-03-16,Rent Expense,887.4,14595
1875,2019-03-16,Rent Expense,2985.37,14610
1876,2019-03-16,Rent Expense,3095.51,14625
1877,2019-03-16,Rent Expense,3829.65,14640
1878,2019-03-16,Rent Expense,1514.01,14655
1879,2019-03-16,Rent Expense,1729.54,14670
1880,2019-03-16,Rent Expense,2585.19,14685
1881,2019-03-16,Rent Expense,3228.81,14700
1882,2019-03-16,Rent Expense,3049.54,14715
1883,2019-03-16,Rent Expense,2153.01,14730
1884,2019-03-16,Rent Expense,2176.15,14745
1885,2019-03-16,Rent Expense,979.74,14760
1886,2019-03-16,Rent Expense,2892.27,14775
1887,2019-03-16,Rent Expense,3854.02,14790
1888,2019-03-16,Rent Expense,2360.88,14805
1889,2019-03-16,Rent Expense,2815.15,14820
1890,2019-03-16,Rent Expense,2352.58,14835
1891,2019-03-16,Rent Expense,3063.67,14850
1892,2019-03-16,Rent Expense,2447.31,14865
1893,2019-03-16,Rent Expense,2334.74,14880
1894,2019-03-16,Rent Expense,1386.57,14895
1895,2019-03-16,Rent Expense,3331.51,14910
1896,2019-03-16,Rent Expense,3819.85,14925
1897,2019-03-16,Rent Expense,3322.28,14940
1898,2019-03-16,Rent Expense,3518.66,14955
1899,2019-03-16,Rent Expense,3527.84,14970
1900,2019-03-16,Rent Expense,2222.48,14985
1901,2019-03-16,Rent Expense,1238.82,15000
1902,2019-03-16,Rent Expense,813.8,15015
1903,2019-03-16,Rent Expense,3865.07,15030
1904,2019-03-16,Rent Expense,2431.06,15045
1905,2019-03-16,Rent Expense,1381.47,15060
1906,2019-03-16,Rent Expense,2238.88,15075
1907,2019-03-16,Rent Expense,1672.32,15090
1908,2019-03-16,Rent Expense,2829.15,15105
1909,2019-03-16,Rent Expense,1298.28,15120
1910,2019-03-16,Rent Expense,2717.18,15135
1911,2019-03-16,Rent Expense,2089.95,15150
1912,2019-03-16,Rent Expense,2243.22,15165
1913,2019-03-16,Rent Expense,1137.98,15180
1914,2019-03-16,Rent Expense,2469.35,15195
1915,2019-03-16,Rent Expense,3527.84,15210
1916,2019-03-16,Rent Expense,2925.81,15225
1917,2019-03-16,Rent Expense,1483.4,15240
1918,2019-03-16,Rent Expense,2864.45,15255
1919,2019-03-16,Rent Expense,3162.22,15270
1920,2019-03-16,Rent Expense,1339.5,15285
1921,2019-03-16,Rent Expense,3777.5,15300
1922,2019-03-16,Rent Expense,2449.54,15315
1923,2019-03-16,Rent Expense,1853.48,15330
1924,2019-03-16,Rent Expense,2024.08,15345
1925,2019-03-16,Rent Expense,817.5,15360
1926,2019-03-16,Rent Expense,1685.79,15375
1927,2019-03-16,Rent Expense,3153.08,15390
1928,2019-03-16,Rent Expense,2937.5,15405
1929,2019-03-16,Rent Expense,3670.77,15420
1930,2019-03-16,Rent Expense,3970.25,15435
1931,2019-03-16,Rent Expense,1035.53,15450
1932,2019-03-16,Rent Expense,2644.61,15465
1933,2019-03-16,Rent Expense,832.94,15480
1934,2019-03-16,Rent Expense,3090.1,15495
1935,2019-03-16,Rent Expense,2347.13,15510
1936,2019-03-16,Rent Expense,3706.06,15525
1937,2019-03-16,Rent Expense,2531.14,15540
1938,2019-03-16,Rent Expense,3553.37,15555
1939,2019-03-16,Rent Expense,2751.25,15570
1940,2019-03-16,Rent Expense,3565.66,15585
1941,2019-03-16,Rent Expense,2839.2,15600
1942,2019-03-16,Rent Expense,3700.89,15615
1943,2019-03-16,Rent Expense,1674.59,15630
1944,2019-03-16,Rent Expense,3033.07,15645
1945,2019-03-16,Rent Expense,3804.02,15660
1946,2019-03-16,Rent Expense,1181.98,15675
1947,2019-03-16,Rent Expense,1011.88,15690
1948,2019-03-16,Rent Expense,3832.62,15705
1949,2019-03-16,Rent Expense,3685.86,15720
1950,2019-03-16,Rent Expense,1452.72,15735
1951,2019-03-16,Rent Expense,2075.2,15750
1952,2019-03-16,Rent Expense,1695.2,15765
1953,2019-03-16,Rent Expense,3953.71,15780
1954,2019-03-16,Rent Expense,1842.52,15795
1955,2019-03-16,Rent Expense,1158.88,15810
1956,2019-03-16,Rent Expense,3283.13,15825
1957,2019-03-16,Rent Expense,1515.9,15840
1958,2019-03-16,Rent Expense,3074.76,15855
1959,2019-03-16,Rent Expense,858.36,15870
1960,2019-03-16,Rent Expense,2254.83,15885
1961,2019-03-16,Rent Expense,1654.38,15900
1962,2019-03-16,Rent Expense,3209.4,15915
1963,2019-03-16,Rent Expense,2212.94,15930
1964,2019-03-16,Rent Expense,3096.65,15945
1965,2019-03-16,Rent Expense,3956.34,15960
1966,2019-03-16,Rent Expense,3987.54,15975
1967,2019-03-16,Rent Expense,3274.12,15990
1968,2019-03-16,Rent Expense,1651.67,16005
1969,2019-03-16,Rent Expense,1783.23,16020
1970,2019-03-16,Rent Expense,3995.12,16035
1971,2019-03-16,Rent Expense,3724.43,16050
1972,2019-03-16,Rent Expense,3138.62,16065
1973,2019-03-16,Rent Expense,866.69,16080
1974,2019-03-16,Rent Expense,3982.89,16095
1975,2019-03-16,Rent Expense,3312.38,16110
1976,2019-03-16,Rent Expense,2028.28,16125
1977,2019-03-16,Rent Expense,1971.74,16140
1978,2019-03-16,Rent Expense,3742.59,16155
1979,2019-03-16,Rent Expense,2367.27,16170
1980,2019-03-16,Rent Expense,784.7,16185
1981,2019-03-16,Rent Expense,1397.49,16200
1982,2019-03-16,Rent Expense,1251.76,16215
1983,2019-03-16,Rent Expense,867.54,16230
1984,2019-03-16,Rent Expense,2868.59,16245
1985,2019-03-16,Rent Expense,2510.31,16260
1986,2019-03-16,Rent Expense,1517.28,16275
1987,2019-03-16,Rent Expense,2934.6,16290
1988,2019-03-16,Rent Expense,3069.15,16305
1989,2019-03-16,Rent Expense,2231.92,16320
1990,2019-03-16,Rent Expense,3190.11,16335
1991,2019-03-16,Rent Expense,2232.16,16350
1992,2019-03-16,Rent Expense,3396.68,16365
1993,2019-03-16,Rent Expense,1175.83,16380
1994,2019-03-16,Rent Expense,3200.48,16395
1995,2019-03-16,Rent Expense,1655.33,16410
1996,2019-03-16,Rent Expense,899.2,16425
1997,2019-03-16,Rent Expense,3532.16,16440
1998,2019-03-16,Rent Expense,1126.28,16455
1999,2019-03-16,Rent Expense,1068.35,16470
2000,2019-03-16,Rent Expense,1814.38,16485
2001,2019-05-16,Rent Expense,2301.93,16500
2002,2019-05-16,Rent Expense,3940.97,16515
2003,2019-05-16,Rent Expense,2986.96,16530
2004,2019-05-16,Rent Expense,910.82,16545
2005,2019-05-16,Rent Expense,2998.32,16560
2006,2019-05-16,Rent Expense,3017.59,16575
2007,2019-05-16,Rent Expense,3561.24,16590
2008,2019-05-16,Rent Expense,908.29,16605
2009,2019-05-16,Rent Expense,1730.8,16620
2010,2019-05-16,Rent Expense,1813.55,16635
2011,2019-05-16,Rent Expense,1858.87,16650
2012,2019-05-16,Rent Expense,2696.74,16665
2013,2019-05-16,Rent Expense,2264.3,16680
2014,2019-05-16,Rent Expense,2484.36,16695
2015,2019-05-16,Rent Expense,1185.46,16710
2016,2019-05-16,Rent Expense,3340.73,16725
2017,2019-05-16,Rent Expense,3594.87,16740
2018,2019-05-16,Rent Expense,1370.92,16755
2019,2019-05-16,Rent Expense,2666.09,16770
2020,2019-05-16,Rent Expense,1061.23,16785
2021,2019-05-16,Rent Expense,2395.38,16800
2022,2019-05-16,Rent Expense,1563.23,16815
2023,2019-05-16,Rent Expense,1234.8,16830
2024,2019-05-16,Rent Expense,3500.57,16845
2025,2019-05-16,Rent Expense,1160.94,16860
2026,2019-05-16,Rent Expense,3354.93,16875
2027,2019-05-16,Rent Expense,1790.33,16890
2028,2019-05-16,Rent Expense,2049.8,16905
2029,2019-05-16,Rent Expense,2257.93,16920
2030,2019-05-16,Rent Expense,2658.41,16935
2031,2019-05-16,Rent Expense,3269.09,16950
2032,2019-05-16,Rent Expense,2831.16,16965
2033,2019-05-16,Rent Expense,3964.98,16980
2034,2019-05-16,Rent Expense,3369.5,16995
2035,2019-05-16,Rent Expense,2844.99,17010
2036,2019-05-16,Rent Expense,2134.79,17025
2037,2019-05-16,Rent Expense,1719.14,17040
2038,2019-05-16,Rent Expense,1277.39,17055
2039,2019-05-16,Rent Expense,2970.23,17070
2040,2019-05-16,Rent Expense,2250.15,17085
